,price,accommodates,beds,bathrooms,number_of_reviews,rating,lat,lon,superhost,response_rate,bedrooms_1,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5,bedrooms_6,bedrooms_7,bedrooms_8,bedrooms_studio,room_type_Entire apartment,room_type_Entire condominium,room_type_Entire loft,room_type_Entire serviced apartment,room_type_Entire townhouse,room_type_Private room in apartment,room_type_others
1657,400.0,8,5.0,2.0,39,4.5,40.724589200000004,-73.98935397,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1658,410.0,8,4.0,2.0,60,5.0,40.741599799999996,-73.98065523,1,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1659,500.0,2,9.0,3.0,122,5.0,40.77893941,-73.98652636,1,80%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1660,495.0,0,5.0,2.0,20,5.0,40.76122324,-73.99029896,1,80%,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1661,485.0,1,5.0,2.0,51,4.5,40.76134996,-73.99013329,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1662,500.0,0,5.0,3.0,108,4.5,40.7157044,-73.99094191,1,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1663,450.0,2,6.0,3.0,84,5.0,40.75500761,-73.97061797,1,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1664,408.0,2,4.0,2.5,121,4.5,40.74356186,-73.98176444,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1665,399.0,8,4.0,2.5,13,5.0,40.74587072,-73.99355669,0,100%,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1666,440.0,8,4.0,1.5,29,5.0,40.70458002,-74.00754684,0,95%,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1667,399.0,6,5.0,1.0,42,5.0,40.76532255,-73.96150156,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1668,399.0,4,2.0,1.0,26,5.0,40.75204201,-73.99920683,0,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1669,500.0,2,7.0,3.0,57,5.0,40.75475636,-73.97124664,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1670,560.0,7,5.0,1.5,83,5.0,40.78689194,-73.97313831,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1671,525.0,8,6.0,1.0,43,4.5,40.74109855,-73.99024323,0,90%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1672,543.0,7,3.0,2.0,40,4.5,40.74419943,-73.98748275,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1673,449.0,6,3.0,1.0,36,4.5,40.7216156,-74.00414104,1,100%,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1674,500.0,8,4.0,2.0,21,5.0,40.73765074,-73.98454361,1,100%,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1675,429.0,6,3.0,1.0,80,5.0,40.71844922,-74.00931766,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1676,390.0,4,2.0,2.0,136,4.5,40.72184523,-73.98246366,0,92%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1677,425.0,7,2.0,2.0,56,5.0,40.79085816,-73.96682911,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1678,473.0,7,4.0,2.0,63,4.5,40.74186744,-74.00622491,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1679,484.0,8,3.0,1.5,52,5.0,40.79563042,-73.95060613,1,100%,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1680,450.0,6,8.0,4.0,47,5.0,40.80276015,-73.94976368,0,100%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1681,425.0,4,2.0,1.0,90,5.0,40.749842799999996,-73.99482029,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1682,440.0,8,4.0,2.0,110,4.5,40.73065648,-74.00286946,0,92%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1683,490.0,9,9.0,2.0,95,4.5,40.74790474,-73.98682786,0,100%,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1684,399.0,5,2.0,2.0,19,4.5,40.72051904,-74.00364727,0,93%,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1685,450.0,8,3.0,2.0,0,0.0,40.75053403,-73.97192755,1,no info,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1686,399.0,4,3.0,1.0,20,5.0,40.75252714,-73.99803811,0,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1687,399.0,6,3.0,2.0,27,5.0,40.77735139999999,-73.96222492,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1688,395.0,6,3.0,1.0,259,4.5,40.73836392,-74.00447809,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1689,495.0,0,4.0,4.0,36,5.0,40.74842536,-73.97702784,1,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1690,560.0,9,6.0,4.0,23,4.5,40.73495148,-74.00111516,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1691,540.0,6,8.0,2.0,16,4.5,40.735906400000005,-73.98743995,1,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1692,399.0,5,2.0,1.0,5,5.0,40.76814842,-73.98662934,1,100%,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1693,400.0,2,1.0,1.0,30,5.0,40.7405599,-73.99261636,1,100%,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1694,560.0,9,6.0,4.0,14,4.0,40.73495748,-73.99996351,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1695,489.0,7,5.0,2.0,54,4.5,40.76583639,-73.98818201,0,90%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1696,500.0,6,3.0,1.0,81,5.0,40.73027084,-73.98759367,1,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1697,400.0,3,2.0,1.0,31,5.0,40.71933788,-74.00998106,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1698,401.0,1,6.0,2.0,41,5.0,40.73198611,-73.98522547,1,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1699,399.0,7,4.0,1.0,29,4.5,40.76474061,-73.99154392,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1700,550.0,7,4.0,2.0,22,4.5,40.72499362,-73.98867492,0,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1701,395.0,6,5.0,2.0,44,4.5,40.72591231,-73.99451919,0,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1702,525.0,4,3.0,1.0,32,5.0,40.71943787,-73.99395744,1,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1703,415.0,6,4.0,1.0,48,4.5,40.73578088,-74.00387848,0,92%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1704,500.0,4,3.0,2.0,0,0.0,40.741400799999994,-73.9981482,1,no info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1705,385.0,8,4.0,1.5,27,5.0,40.73924771,-73.98084293,1,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1706,470.0,5,2.0,2.0,19,5.0,40.73721262,-73.98474796,1,100%,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1707,500.0,2,7.0,3.0,57,5.0,40.75475636,-73.97124664,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1708,525.0,2,5.0,2.0,12,5.0,40.82277061,-73.95549807,1,100%,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1709,468.0,2,1.0,1.0,18,4.0,40.80474294,-73.95300348,0,100%,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1710,550.0,0,4.0,2.0,18,4.5,40.77631641,-73.95242323,0,50%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1711,550.0,5,2.0,2.0,62,5.0,40.72113118,-74.00478198,1,100%,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1712,383.0,6,1.0,1.5,158,5.0,40.72735925,-74.00191832,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1713,450.0,2,7.0,3.0,71,5.0,40.74476869,-73.97579021,0,90%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1714,400.0,8,5.0,2.0,4,5.0,40.74923574,-73.99263109,0,100%,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1715,400.0,0,5.0,3.0,5,5.0,40.70684409,-74.00269269,0,100%,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1716,399.0,8,3.0,2.0,95,4.5,40.72054793,-73.98393892,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1717,545.0,2,4.0,2.0,6,4.5,40.75209755,-73.98449292,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1718,500.0,2,7.0,2.0,28,5.0,40.74802511,-73.97546056,1,100%,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1719,550.0,6,3.0,2.5,18,5.0,40.746245,-73.9825495,1,100%,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1720,475.0,5,2.0,1.0,95,4.5,40.72836952,-73.98631309999999,0,96%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1721,395.0,6,3.0,1.0,22,5.0,40.74770198,-73.99240016,1,100%,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1722,500.0,6,8.0,1.0,37,4.5,40.72672274,-73.98673339,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1723,400.0,8,4.0,2.0,9,5.0,40.74230716,-73.97830524,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1724,400.0,6,3.0,2.0,20,4.0,40.75052641,-73.97094715,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1725,400.0,6,3.0,1.0,57,5.0,40.70587318,-74.01533690000001,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1726,550.0,0,4.0,2.0,18,4.5,40.77631641,-73.95242323,0,50%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1727,525.0,6,2.0,1.0,19,5.0,40.74158528,-73.99809589,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1728,400.0,2,1.0,1.0,43,5.0,40.71370666,-73.99354692,1,no info,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1729,575.0,6,4.0,2.5,40,5.0,40.80048516,-73.9553312,1,100%,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1730,495.0,6,4.0,1.5,39,5.0,40.75511934,-73.97155285,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1731,400.0,3,1.0,1.0,35,5.0,40.777859299999996,-73.98066191,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1732,500.0,3,1.0,1.0,13,4.5,40.73364999,-74.00409627,0,78%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1733,399.0,8,2.0,1.0,8,5.0,40.77232857,-73.9549834,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1734,411.0,2,7.0,3.0,5,5.0,40.76490205,-73.97817544,0,100%,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1735,525.0,6,4.0,2.0,12,5.0,40.71316709,-74.00653868,0,100%,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1736,410.0,0,6.0,2.5,102,4.5,40.823124,-73.94971373,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1737,425.0,4,2.0,1.0,18,5.0,40.732914799999996,-74.00585897,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1738,475.0,8,4.0,2.0,1,0.0,40.76115196,-73.97690627,0,100%,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1739,460.0,8,4.0,2.0,0,0.0,40.70447579,-74.00614772,0,no info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1740,449.0,4,2.0,1.0,6,5.0,40.76419012,-73.97455473,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1741,499.0,6,4.0,2.5,0,0.0,40.75601997,-73.99533419,0,100%,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1742,400.0,0,4.0,2.5,6,5.0,40.74522575,-73.9818755,0,84%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1743,399.0,7,4.0,1.0,17,4.5,40.74404733,-73.98591639,0,90%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1744,429.0,4,2.0,1.0,2,0.0,40.75326275,-73.97303073,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1745,383.0,2,1.0,1.0,33,4.5,40.71966188,-74.00984311,0,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1746,399.0,8,5.0,2.0,30,4.5,40.76627878,-73.98773545,0,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1747,475.0,8,4.0,2.0,1,0.0,40.76305455,-73.97537399,0,100%,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1748,500.0,4,3.0,2.5,10,5.0,40.74965779,-73.98450783,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1749,479.0,4,2.0,2.0,2,0.0,40.76824681,-73.99106767,1,94%,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1751,399.0,6,3.0,2.0,9,4.0,40.7177539,-74.00606648,0,93%,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1754,450.0,4,2.0,1.0,6,4.5,40.762374799999996,-73.96374186,0,90%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1755,395.0,9,5.0,2.5,51,5.0,40.82271888,-73.94502019,1,100%,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1756,500.0,8,4.0,2.0,9,5.0,40.74380475,-74.00389592,1,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1757,425.0,6,2.0,2.0,3,4.5,40.76157052,-73.99882355,0,100%,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1758,480.0,6,6.0,1.0,17,5.0,40.7358258,-73.98811737,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1759,400.0,4,2.0,1.5,3,5.0,40.74894257,-73.98222317,0,100%,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1760,500.0,6,2.0,2.0,1,0.0,40.76351073,-73.97887656,0,100%,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1761,400.0,4,2.0,2.0,14,5.0,40.77511321,-73.99004985,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1762,425.0,6,4.0,1.0,57,5.0,40.72129859,-73.98559292,0,70%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1763,509.0,6,3.0,2.0,30,5.0,40.71914679,-73.9826683,0,90%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1764,535.0,5,2.0,2.0,0,0.0,40.75722171,-73.9647805,0,100%,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1766,399.0,6,3.0,2.0,10,5.0,40.719936,-74.00332112,0,90%,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1767,400.0,4,3.0,1.5,14,5.0,40.78241703,-73.98380668,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1769,395.0,6,3.0,2.0,43,5.0,40.798157200000006,-73.96189749,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1770,500.0,6,3.0,2.0,16,5.0,40.7460941,-74.00384324,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1771,425.0,4,2.0,1.0,0,0.0,40.75234232,-73.97289283,0,100%,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1772,500.0,6,9.0,2.0,25,5.0,40.82249253,-73.94478777,1,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1773,500.0,4,4.0,1.0,21,5.0,40.733985600000004,-74.00548934,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1774,500.0,6,3.0,2.0,0,0.0,40.75171936,-73.97190708,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1775,400.0,2,2.0,2.0,3,5.0,40.74301384,-73.99929477,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1776,475.0,6,2.0,2.0,17,4.5,40.77658888,-73.95407068,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1777,400.0,4,2.0,1.0,0,0.0,40.76301422,-73.98907626,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1778,535.0,2,1.0,1.0,0,0.0,40.75615998,-73.98480762,0,80%,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1779,550.0,6,4.0,2.0,23,5.0,40.73371649,-73.99704494,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1780,500.0,2,1.0,1.0,0,0.0,40.76406598,-73.97719697,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1781,405.0,2,1.0,1.0,0,0.0,40.75761642,-73.98486329999999,0,80%,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1782,509.0,6,2.0,2.0,74,4.5,40.74149591,-74.00266963,0,86%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1783,549.0,8,8.0,2.5,0,0.0,40.71844554,-74.00213958,1,100%,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1784,390.0,8,4.0,2.0,3,4.5,40.75944246,-73.98991678,0,77%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1787,525.0,6,3.0,1.0,54,5.0,40.70461856,-74.00985624,1,100%,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1790,440.0,9,5.0,2.0,6,5.0,40.75106315,-73.97346028,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1791,451.0,3,1.0,1.0,0,0.0,40.76551208,-73.97651034,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1792,500.0,2,7.0,3.0,4,5.0,40.76229539,-73.96386382,0,92%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1793,407.0,2,1.0,1.0,0,0.0,40.76459355,-73.97529282,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1794,385.0,3,1.0,1.0,43,5.0,40.74031051,-74.00531786,0,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1795,445.0,4,2.0,1.0,9,5.0,40.71085038,-74.01580471,0,100%,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1796,500.0,8,4.0,1.0,1,0.0,40.72192008,-74.00954709999999,0,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1797,495.0,3,1.0,1.5,0,0.0,40.74932754,-73.98467072,0,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1798,575.0,8,5.0,2.0,1,0.0,40.76254633,-73.97461068,0,100%,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1799,450.0,4,3.0,1.0,55,5.0,40.73415224,-73.99814263,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1800,420.0,6,3.0,1.0,22,5.0,40.737168200000006,-74.00460289,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1801,500.0,5,1.0,1.0,51,5.0,40.72090712,-73.98474590000001,1,100%,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1802,590.0,6,3.0,1.5,78,5.0,40.75082398,-73.98526114,0,87%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1803,895.0,6,1.0,3.5,63,5.0,40.7423395,-74.00032017,0,95%,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1804,849.0,6,8.0,3.0,54,5.0,40.73592388,-73.99638197,1,100%,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1805,775.0,2,3.0,2.0,30,5.0,40.76203802,-73.98563495,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1807,650.0,5,3.0,2.0,62,5.0,40.72288995,-73.99740356,0,90%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1808,800.0,6,1.0,4.5,62,5.0,40.75793057,-73.96116671,1,96%,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1809,555.0,4,2.0,2.0,96,5.0,40.74187996,-73.99729215,1,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1810,750.0,5,8.0,4.0,16,5.0,40.75704819,-73.98157185,1,79%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1811,850.0,7,4.0,4.5,32,4.5,40.72350162,-73.98533801,0,100%,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1812,790.0,4,2.0,2.0,13,5.0,40.76699932,-73.99064131,1,90%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1814,770.0,5,1.0,3.0,7,5.0,40.760848200000005,-73.99281412,0,67%,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1815,649.0,0,4.0,2.0,36,5.0,40.72484464,-74.00242457,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1817,600.0,6,3.0,1.0,82,4.5,40.72003062,-74.00262178,0,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1819,575.0,8,3.0,1.0,0,0.0,40.71943094,-73.99626741,1,no info,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1820,690.0,5,3.0,2.0,63,5.0,40.80879374,-73.94126935,1,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1821,800.0,2,8.0,5.5,30,5.0,40.80468741,-73.94593633,1,100%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1823,800.0,0,5.0,2.5,5,5.0,40.7216034,-73.99880311,0,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1824,650.0,5,3.0,2.0,30,4.5,40.74378964,-73.97217904,0,80%,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1825,695.0,5,3.0,2.5,2,0.0,40.75615961,-73.98303553,0,89%,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1827,650.0,8,4.0,2.0,38,4.5,40.73987381,-73.98981851,0,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1828,895.0,6,1.0,2.0,0,0.0,40.773546,-73.95807344,0,no info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1829,595.0,8,4.0,1.0,38,4.5,40.72098538,-73.99962729999999,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1830,599.0,0,5.0,2.0,74,5.0,40.76616061,-73.98916314,0,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1831,600.0,8,4.0,2.0,58,4.5,40.73029007,-73.98049494,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1832,650.0,2,2.0,2.0,0,0.0,40.75297584,-73.99378068,0,no info,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1833,720.0,0,4.0,2.0,17,5.0,40.76299999,-73.9864209,1,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1834,588.0,6,3.0,2.0,19,5.0,40.75293598,-73.97330446,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1835,800.0,4,3.0,1.0,0,0.0,40.83483954,-73.93984521,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1836,850.0,6,4.0,1.0,98,5.0,40.73129314,-73.99943974,1,90%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1837,615.0,4,2.0,1.0,32,5.0,40.76798486,-73.98355867,1,100%,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1838,583.0,6,3.0,2.0,4,5.0,40.72061214,-74.00539515,0,100%,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1839,680.0,6,3.0,2.0,48,5.0,40.72222098,-74.0009014,1,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1840,650.0,4,2.0,2.0,23,5.0,40.72847162,-73.99301626,1,100%,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1842,650.0,6,4.0,2.0,65,5.0,40.71555863,-73.99234074,1,100%,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1843,550.0,5,2.0,2.0,62,5.0,40.72113118,-74.00478198,1,100%,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1844,580.0,8,4.0,2.5,21,5.0,40.78772412,-73.96958519,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1845,600.0,8,6.0,2.0,43,5.0,40.77585044,-73.9556634,1,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1846,900.0,6,3.0,3.5,7,5.0,40.72316713,-74.00791862,0,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1847,745.0,0,4.0,2.0,18,4.5,40.76303259,-73.98767459,1,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1848,800.0,5,2.0,2.5,1,0.0,40.76591474,-73.97885836,0,100%,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1849,600.0,6,3.0,2.5,7,5.0,40.72345083,-73.99943288,0,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1850,818.0,3,1.0,1.0,0,0.0,40.76334892,-73.97456823,0,100%,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1851,700.0,5,2.0,2.0,22,5.0,40.74880596,-73.99375136,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1852,650.0,0,6.0,4.0,5,5.0,40.73679957,-73.98306602,1,100%,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1853,560.0,9,6.0,4.0,23,4.5,40.73495148,-74.00111516,0,100%,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1854,575.0,6,4.0,2.5,40,5.0,40.80048516,-73.9553312,1,100%,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1855,550.0,7,4.0,2.0,22,4.5,40.72499362,-73.98867492,0,100%,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1856,600.0,6,2.0,1.0,29,4.5,40.75602595,-73.99498578,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1857,799.0,3,4.0,1.5,40,4.5,40.76391228,-73.97819699,0,90%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1858,650.0,8,5.0,2.0,77,5.0,40.74926013,-73.97606523,1,100%,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1860,600.0,5,2.0,1.0,10,4.5,40.76444037,-73.98592007,0,100%,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1862,900.0,5,3.0,3.0,6,5.0,40.73283864,-73.98757961,0,90%,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
