,price,accommodates,beds,bathrooms,number_of_reviews,rating,superhost,bedrooms_1,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5,bedrooms_6,bedrooms_7,bedrooms_8,bedrooms_studio,room_type_Entire apartment,room_type_Entire condominium,room_type_Entire loft,room_type_Entire serviced apartment,room_type_Entire townhouse,room_type_Private room in apartment,room_type_others
1036,265.0,4,1.0,1.0,7,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1037,255.0,2,1.0,1.0,3,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1038,249.0,2,1.0,1.0,26,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1039,240.0,6,3.0,1.0,48,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1040,235.0,8,3.0,2.0,10,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1041,250.0,4,3.0,1.0,9,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1042,269.0,8,4.0,1.0,7,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1043,249.0,6,2.0,1.0,13,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1044,249.0,6,3.0,1.0,9,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1045,249.0,5,2.0,2.0,14,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1046,270.0,4,3.0,1.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1047,250.0,4,1.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1048,249.0,6,2.0,1.0,160,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1049,249.0,4,1.0,1.0,23,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1050,250.0,4,2.0,1.0,41,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1051,240.0,6,3.0,1.0,49,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1052,249.0,5,2.0,1.0,61,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1053,249.0,8,4.0,1.0,34,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1054,250.0,6,2.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1055,259.0,2,6.0,1.5,49,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1056,240.0,4,2.0,1.0,15,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1057,260.0,2,1.0,1.0,35,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1058,260.0,3,1.0,1.0,7,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1059,249.0,2,6.0,1.5,4,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1061,240.0,3,2.0,1.0,40,5.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1062,272.0,6,2.0,1.0,56,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1063,245.0,2,1.0,1.0,14,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1064,259.0,7,2.0,1.0,40,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1065,235.0,2,1.0,1.0,48,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1067,250.0,3,2.0,1.0,14,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1068,250.0,5,3.0,2.0,60,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1069,250.0,4,2.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1070,250.0,5,2.0,1.0,51,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1071,250.0,4,2.0,1.0,33,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1072,269.0,4,2.0,1.0,10,4.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1073,254.0,8,3.0,1.0,3,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1075,250.0,5,1.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1076,250.0,5,3.0,2.0,19,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1077,235.0,4,2.0,1.0,22,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1078,274.0,6,2.0,1.5,5,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1079,250.0,5,2.0,2.0,20,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1080,237.0,7,4.0,1.0,69,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1081,250.0,4,2.0,1.0,13,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1082,250.0,6,2.0,2.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1083,249.0,6,2.0,1.0,32,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1084,269.0,5,4.0,1.0,11,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1085,242.0,4,4.0,1.0,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1086,232.0,8,3.0,2.0,15,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1087,235.0,4,1.0,1.0,3,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1088,270.0,2,1.0,1.0,18,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1089,263.0,8,3.0,1.0,36,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1090,235.0,2,1.0,2.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1091,250.0,4,4.0,1.0,10,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1092,250.0,2,1.0,1.0,12,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1093,239.0,3,2.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1094,240.0,3,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1095,250.0,3,2.0,1.0,7,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1096,250.0,5,2.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1097,260.0,5,4.0,1.0,23,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1098,250.0,6,3.0,2.0,5,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1099,240.0,4,1.0,1.0,27,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1100,248.0,2,1.0,1.0,5,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1101,250.0,6,0.0,2.0,34,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1102,250.0,5,4.0,2.0,8,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1103,250.0,2,1.0,1.0,1,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1104,240.0,4,2.0,1.0,37,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1105,235.0,7,6.0,1.0,17,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1106,265.0,3,2.0,1.0,16,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1107,245.0,1,6.0,4.0,127,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1108,260.0,4,2.0,1.0,5,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1109,250.0,6,2.0,2.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1110,240.0,8,5.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1111,232.0,2,6.0,2.0,15,4.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1112,270.0,6,4.0,1.0,14,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1113,268.0,4,2.0,1.0,51,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1114,258.0,6,4.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1115,240.0,6,3.0,1.0,58,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1116,249.0,2,1.0,1.0,3,4.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1117,262.0,4,5.0,2.0,21,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1118,244.0,5,2.0,1.0,8,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1119,250.0,5,2.0,2.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1120,249.0,6,3.0,1.0,70,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1121,267.0,2,1.0,1.0,16,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1122,262.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1123,250.0,3,2.0,1.0,3,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1124,260.0,6,4.0,1.0,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1125,240.0,8,4.0,1.0,7,4.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1127,255.0,2,2.0,1.0,39,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1128,255.0,6,4.0,1.0,12,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1129,235.0,4,4.0,1.0,0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1130,250.0,8,4.0,2.0,25,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1131,250.0,4,3.0,1.0,63,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1133,249.0,3,2.0,1.0,8,5.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1134,249.0,2,1.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1135,250.0,6,3.0,1.0,15,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1136,259.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1137,259.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1138,260.0,3,1.0,2.0,89,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1139,235.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1140,259.0,9,5.0,1.0,11,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1141,244.0,6,3.0,2.0,7,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1142,235.0,4,2.0,1.0,3,4.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1144,245.0,4,2.0,1.0,13,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1145,269.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1146,249.0,8,2.0,1.5,37,5.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1147,250.0,9,3.0,1.0,9,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1148,250.0,5,2.0,2.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1149,240.0,6,3.0,1.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1150,249.0,6,5.0,1.0,8,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1151,250.0,2,2.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1152,259.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1153,270.0,4,2.0,1.0,3,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1154,255.0,3,1.0,1.0,15,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1155,250.0,4,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1156,269.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1157,250.0,6,4.0,1.5,2,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1158,250.0,3,2.0,1.0,31,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1159,239.0,2,1.0,1.0,6,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1160,267.0,3,2.0,1.0,1,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1161,250.0,4,2.0,1.0,75,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1162,269.0,8,6.0,1.5,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1163,258.0,3,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1164,237.0,5,2.0,2.0,7,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1165,245.0,7,2.0,2.0,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1166,259.0,3,2.0,1.0,42,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1167,270.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1168,250.0,4,2.0,1.5,11,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1169,239.0,5,2.0,1.0,33,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1170,255.0,5,2.0,2.0,3,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1171,239.0,2,1.0,1.0,18,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1172,261.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1173,250.0,2,1.0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1174,250.0,1,2.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1175,250.0,0,5.0,1.0,73,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1176,299.0,6,4.0,2.0,128,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1177,299.0,6,2.0,1.0,127,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1178,298.0,0,6.0,2.0,132,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1179,300.0,6,3.0,1.0,179,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1180,310.0,3,9.0,2.5,120,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1181,295.0,2,1.0,1.0,111,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1182,279.0,7,4.0,1.0,127,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1183,318.0,4,1.0,1.0,120,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1184,299.0,7,4.0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1185,300.0,6,3.0,1.5,57,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1186,300.0,0,5.0,1.0,74,4.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1187,295.0,2,2.0,1.0,72,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1188,280.0,8,3.0,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1189,300.0,7,3.0,1.0,89,4.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1190,300.0,8,4.0,2.0,89,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1191,323.0,4,2.0,1.0,81,4.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1192,286.0,8,5.0,2.0,50,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1193,295.0,6,3.0,1.5,22,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1194,300.0,8,4.0,2.0,51,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1195,295.0,8,4.0,2.0,48,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1196,279.0,7,4.0,2.0,34,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1197,300.0,4,2.0,1.0,38,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1198,315.0,8,6.0,2.0,16,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1199,300.0,7,2.0,2.0,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1200,301.0,6,4.0,1.0,8,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1201,300.0,3,1.0,1.0,30,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1202,300.0,5,3.0,1.0,57,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1203,299.0,8,4.0,2.0,80,4.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1204,310.0,4,2.0,1.0,22,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1205,305.0,2,1.0,1.0,25,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1206,305.0,2,1.0,1.0,98,5.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207,300.0,4,2.0,1.0,8,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1208,300.0,3,2.0,1.0,125,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1209,300.0,4,2.0,1.0,37,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1210,289.0,6,3.0,2.0,76,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1211,280.0,7,4.0,1.0,47,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1212,298.0,0,3.0,1.0,24,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1213,300.0,6,3.0,2.0,61,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1214,300.0,0,3.0,4.5,39,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1215,319.0,0,6.0,2.0,7,5.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1216,300.0,8,3.0,2.0,35,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1217,300.0,5,2.0,1.5,33,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1219,288.0,6,2.0,1.0,64,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1220,319.0,7,4.0,2.0,27,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1221,299.0,5,3.0,2.0,105,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1222,298.0,6,4.0,2.0,115,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1223,313.0,4,2.0,1.0,23,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1224,299.0,6,3.0,2.0,62,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1225,300.0,5,4.0,1.0,58,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1226,300.0,4,4.0,2.0,57,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1227,295.0,8,5.0,2.0,16,4.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1228,300.0,1,6.0,2.0,34,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1229,320.0,6,3.0,1.0,34,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1230,285.0,4,3.0,1.0,66,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1231,314.0,4,9.0,2.0,80,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1232,300.0,2,5.0,3.5,35,5.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1233,289.0,9,5.0,2.0,70,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1234,280.0,5,2.0,1.0,29,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1235,297.0,6,3.0,1.0,39,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1236,280.0,6,6.0,2.0,11,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1237,287.0,4,2.0,1.0,32,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1238,299.0,8,3.0,1.5,45,4.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1239,318.0,6,2.0,1.0,14,4.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1240,300.0,4,2.0,2.0,10,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1241,300.0,2,1.0,1.0,13,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1242,300.0,5,2.0,1.0,29,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1243,319.0,6,3.0,1.0,86,5.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1244,296.0,4,2.0,1.0,10,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1245,299.0,4,2.0,1.0,77,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1246,280.0,6,4.0,1.0,40,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1247,299.0,2,1.0,1.0,20,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1248,300.0,8,5.0,3.0,11,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1249,300.0,7,2.0,2.0,4,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1250,288.0,8,6.0,1.0,29,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1251,285.0,4,2.0,1.0,23,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1252,279.0,6,3.0,1.0,20,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1253,300.0,6,2.0,1.0,21,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1254,309.0,3,1.0,1.0,16,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1255,299.0,6,3.0,2.0,11,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1256,298.0,5,4.0,1.0,4,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1257,300.0,5,3.0,1.0,16,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1260,296.0,6,5.0,2.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1261,300.0,4,2.0,1.0,39,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1262,300.0,8,3.0,2.0,37,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1263,299.0,7,4.0,2.0,10,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1264,285.0,5,3.0,1.0,106,4.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1265,315.0,4,3.0,1.0,21,4.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1266,300.0,4,2.0,2.0,5,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1267,279.0,5,3.0,1.0,14,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1268,289.0,4,2.0,1.0,29,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1269,295.0,3,1.0,1.0,75,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1270,280.0,8,3.0,2.0,2,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1271,315.0,7,4.0,2.0,10,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1272,289.0,8,4.0,2.0,7,4.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1273,300.0,2,2.0,1.0,8,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1274,301.0,2,1.0,1.0,97,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1275,300.0,0,9.0,4.5,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1276,299.0,6,6.0,2.0,10,5.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1277,300.0,4,2.0,2.0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1278,287.0,4,4.0,2.0,12,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1279,300.0,6,2.0,1.0,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1280,288.0,5,3.0,1.0,12,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1281,300.0,2,1.0,1.0,32,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1282,319.0,9,7.0,1.0,6,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1283,300.0,4,1.0,1.0,10,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1284,300.0,6,3.0,2.0,25,4.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1285,300.0,6,2.0,1.0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1286,300.0,6,3.0,2.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
